,주차장코드,주차장명,주소,주차장 종류명,운영구분명,전화번호,주차현황 정보 제공여부명,총 주차면,유무료구분명,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,위도,경도,자치구,has_coords,has_capacity,null_count
81,172540,동방고개(구),성북구 장위동 230-110,노외 주차장,시간제 주차장,,미연계중,66.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-06-10 09:37:26,무료,무료,80000.0,,150.0,5.0,150.0,5.0,10000.0,,,성북구,0,1,4
82,172550,송중동 공영주차장(구),강북구 미아동 48-1,노외 주차장,시간제 주차장,02-944-3038,미연계중,53.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-18 17:39:52,무료,무료,100000.0,,200.0,5.0,200.0,5.0,10000.0,,,강북구,0,1,3
83,172562,시범 공영주차장(구),강북구 수유동 190-11,노외 주차장,시간제 주차장,02-944-3029,미연계중,45.0,유료,야간 미개방,800.0,2200.0,800.0,2200.0,900.0,1800.0,2023-07-19 13:16:45,무료,무료,,,250.0,5.0,250.0,5.0,20000.0,,,강북구,0,1,4
84,172563,오패산공영주차장(구),강북구 미아동 133-100,노외 주차장,시간제 주차장,,미연계중,76.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-18 17:30:44,무료,무료,,,150.0,5.0,150.0,5.0,10000.0,,,강북구,0,1,5
85,172564,냉천길 공영주차장(구),강북구 미아동 756-1,노외 주차장,시간제 주차장,02-944-3025,현재~20분이내 연계데이터 존재(현재 주차대수 표현),104.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-18 17:48:29,무료,무료,100000.0,,200.0,5.0,200.0,5.0,10000.0,,,강북구,0,1,3
86,172580,인수동공영주차장(구),강북구 수유동 126-0,노외 주차장,시간제 주차장,02-944-3045,현재~20분이내 연계데이터 존재(현재 주차대수 표현),89.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-19 13:15:16,무료,무료,100000.0,,200.0,5.0,200.0,5.0,10000.0,,,강북구,0,1,3
87,172582,쌍문2동 2공영주차장(구),도봉구 쌍문동 81-102,노외 주차장,거주자 우선 주차장,02-2091-4215,미연계중,18.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-11 15:32:38,무료,무료,0.0,,0.0,0.0,0.0,0.0,0.0,,,도봉구,0,1,3
88,172592,도봉2동 법조타운 공영주차장(구),도봉구 도봉동 624-105,노외 주차장,시간제 + 거주자 주차장,02-901-5100,미연계중,155.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2022-05-27 11:24:21,무료,무료,0.0,,100.0,5.0,100.0,5.0,0.0,,,도봉구,0,1,3
89,172594,교통광장공영주차장(구),강북구 우이동 265-0,노외 주차장,시간제 주차장,02-944-3025,미연계중,158.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-19 13:39:14,무료,무료,100000.0,,200.0,5.0,200.0,5.0,10000.0,,,강북구,0,1,3
90,172602,창2동4공영주차장(구),도봉구 창동 582-22,노외 주차장,시간제 + 거주자 주차장,02-2091-4215,미연계중,82.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2019-09-09 07:43:57,무료,무료,,,100.0,5.0,100.0,5.0,,,,도봉구,0,1,5
91,172605,우이동 공영주차장(시),강북구 우이동 105-2,노외 주차장,시간제 주차장,02-944-3044,미연계중,82.0,무료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-19 13:35:21,무료,무료,,,,,,,80000.0,,,강북구,0,1,8
92,172632,동막골 (구),노원구 상계동 31-0,노외 주차장,시간제 주차장,02-939-7708,미연계중,38.0,유료,야간 미개방,900.0,1800.0,1000.0,1400.0,0.0,0.0,2019-06-10 09:34:11,무료,유료,100000.0,,150.0,5.0,150.0,5.0,8100.0,,,노원구,0,1,3
93,172643,수색동공영주차장(구),은평구 수색동 78-2,노외 주차장,시간제 주차장,,미연계중,111.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-11-27 16:18:22,무료,무료,70000.0,,100.0,5.0,100.0,5.0,,,,은평구,0,1,5
94,172650,창1동 1공영주차장(구),도봉구 창동 657-37,노외 주차장,시간제 + 거주자 주차장,02-2091-4215,미연계중,42.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2019-09-09 07:46:05,무료,무료,0.0,,100.0,5.0,100.0,5.0,0.0,,,도봉구,0,1,3
95,172663,창3동 1공영주차장(구),도봉구 창동 504-21,노외 주차장,시간제 + 거주자 주차장,02-2091-4215,미연계중,80.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2019-09-09 07:43:13,무료,무료,0.0,,100.0,5.0,100.0,5.0,0.0,,,도봉구,0,1,3
96,172683,새장골공영주차장(구),은평구 불광동 480-352,노외 주차장,시간제 주차장,02-355-5947,미연계중,40.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-06-10 09:38:24,무료,무료,70000.0,,100.0,5.0,100.0,5.0,,,,은평구,0,1,4
97,172695,건영백화점앞(구),노원구 중계동 507-0,노외 주차장,시간제 주차장,02-949-7705,미연계중,137.0,유료,야간 미개방,1000.0,2000.0,1000.0,1800.0,1100.0,1800.0,2019-06-10 09:34:13,무료,무료,150000.0,,250.0,5.0,250.0,5.0,16500.0,,,노원구,0,1,3
98,172696,등나무근린공원(구),노원구 중계동 508-1,노외 주차장,시간제 주차장,02-949-7706,미연계중,151.0,유료,야간 미개방,1030.0,2100.0,1030.0,2200.0,0.0,0.0,2019-06-10 09:37:27,무료,유료,150000.0,,250.0,5.0,250.0,5.0,16500.0,,,노원구,0,1,3
99,172703,응암3동 공동주차장(구),은평구 응암동 580-4,노외 주차장,시간제 주차장,02-350-5188,미연계중,160.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2020-10-30 15:14:58,무료,무료,70000.0,,100.0,5.0,100.0,5.0,,,,은평구,0,1,4
100,172707,역말 공영주차장(구),은평구 역촌동 12-42,노외 주차장,거주자 우선 주차장,02-350-5183,미연계중,47.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-30 15:15:43,무료,무료,0.0,,0.0,0.0,0.0,0.0,0.0,,,은평구,0,1,3
101,172755,충현동 제1거주자우선주차장(구),서대문구 충정로2가 78-13,노외 주차장,시간제 + 거주자 주차장,02-360-8542~3,미연계중,63.0,유료,야간 미개방,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,2019-06-10 09:34:14,무료,무료,,,50.0,5.0,50.0,5.0,0.0,,,서대문구,0,1,4
102,172777,갈현1동공영주차장(구),은평구 갈현동 9-112,노외 주차장,시간제 주차장,02-357-5947,미연계중,61.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-11-27 15:05:27,무료,무료,70000.0,,100.0,5.0,100.0,5.0,0.0,,,은평구,0,1,3
103,172881,상암1 공영주차장(구),마포구 상암동 1621-0,노외 주차장,시간제 주차장,02-373-5401,미연계중,214.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2022-01-27 18:11:51,무료,무료,100000.0,,200.0,5.0,,,0.0,,,마포구,0,1,5
104,172904,목동공영주차장(구),양천구 목동 915-0,노외 주차장,시간제 주차장,02-2644-1386,현재~20분이내 연계데이터 존재(현재 주차대수 표현),894.0,유료,야간 미개방,700.0,2200.0,800.0,1900.0,800.0,1900.0,2023-08-30 11:09:04,무료,무료,100000.0,,150.0,5.0,,,10000.0,,,양천구,0,1,5
105,172907,망원1-1 공영주차장(구),마포구 망원동 418-39,노외 주차장,시간제 + 거주자 주차장,02-300-5041,미연계중,68.0,유료,야간 미개방,900.0,1700.0,0.0,0.0,0.0,0.0,2022-01-27 17:52:52,무료,무료,,,1000.0,60.0,500.0,30.0,0.0,,,마포구,0,1,4
106,172912,염리 공영주차장(구),마포구 염리동 174-3,노외 주차장,시간제 주차장,02-300-5052,현재~20분이내 연계데이터 존재(현재 주차대수 표현),135.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-22 09:26:04,무료,무료,170000.0,,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
107,172916,목2동 월촌(구),양천구 목동 525-0,노외 주차장,시간제 주차장,02-2061-4369,미연계중,79.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2022-08-01 15:59:18,무료,무료,50000.0,,50.0,5.0,50.0,5.0,,,,양천구,0,1,4
108,172923,성산2-1 공영주차장(구),마포구 성산동 199-0,노외 주차장,시간제 + 거주자 주차장,02-300-5041,미연계중,59.0,유료,야간 미개방,900.0,1700.0,0.0,0.0,0.0,0.0,2022-01-27 18:19:32,무료,무료,0.0,,1000.0,60.0,500.0,30.0,0.0,,,마포구,0,1,3
109,172927,한두공영주차장(구),양천구 목동 610-5,노외 주차장,시간제 주차장,02-2652-2637,미연계중,39.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2019-06-10 09:35:01,무료,무료,50000.0,,50.0,5.0,50.0,5.0,0.0,,,양천구,0,1,3
110,172934,우리공영주차장(구),양천구 목동 907-8,노외 주차장,시간제 주차장,070-7119-2792,미연계중,39.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,0.0,0.0,2020-09-02 14:10:31,무료,유료,100000.0,,150.0,5.0,150.0,5.0,,,,양천구,0,1,4
111,172935,웃우물 공영주차장(시),양천구 신정동 943-25,노외 주차장,시간제 주차장,02-2290-6311,현재~20분이내 연계데이터 존재(현재 주차대수 표현),79.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2024-08-09 10:41:10,무료,무료,140000.0,,220.0,5.0,220.0,5.0,15800.0,37.52379759,126.85141746,양천구,1,1,1
112,172936,광장주차장(구),양천구 목동 907-19,노외 주차장,시간제 주차장,070-7119-2792,미연계중,42.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,0.0,0.0,2022-08-01 15:46:44,무료,유료,100000.0,,150.0,5.0,150.0,5.0,,,,양천구,0,1,4
113,172937,목동체비지 공영주차장(시),양천구 목동 908-26,노외 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),55.0,유료,야간 미개방,800.0,2100.0,800.0,2100.0,800.0,2100.0,2023-12-29 10:18:24,무료,무료,90000.0,,130.0,5.0,130.0,5.0,9300.0,37.53679354,126.8806468,양천구,1,1,2
114,172941,달마을주차장(구),양천구 목동 532-18,노외 주차장,시간제 주차장,010-5318-724,미연계중,30.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2020-08-27 17:46:57,무료,무료,50000.0,,50.0,5.0,50.0,5.0,,,,양천구,0,1,4
115,172943,망원2-1 공영주차장(구),마포구 망원동 428-5,노외 주차장,시간제 + 거주자 주차장,,미연계중,62.0,유료,야간 미개방,900.0,1700.0,0.0,0.0,0.0,0.0,2022-01-27 18:01:24,무료,무료,,,1000.0,60.0,500.0,30.0,0.0,,,마포구,0,1,5
116,172947,한서 공영주차장(구),마포구 염리동 24-170,노외 주차장,시간제 + 거주자 주차장,02-300-5041,미연계중,111.0,유료,야간 미개방,900.0,1700.0,0.0,0.0,0.0,0.0,2022-01-27 18:23:36,무료,무료,,,1000.0,60.0,500.0,30.0,0.0,,,마포구,0,1,4
117,172952,목3동 해운주차장(구),양천구 목동 711-6,노외 주차장,시간제 주차장,,미연계중,64.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2022-08-01 15:59:55,무료,무료,50000.0,,50.0,5.0,50.0,5.0,,,,양천구,0,1,5
118,172957,등촌 2-1 공영주차장(구),강서구 등촌동 531-5,노외 주차장,시간제 주차장,02-2645-1578,미연계중,90.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23 20:23:01,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
119,172962,화곡7-1 공영주차장(구),강서구 화곡동 370-63,노외 주차장,시간제 주차장,02-2699-8671,미연계중,86.0,유료,야간 미개방,1000.0,1900.0,0.0,0.0,0.0,0.0,2021-02-06 15:12:35,유료,유료,50000.0,,50.0,5.0,50.0,5.0,8000.0,,,강서구,0,1,3
120,172970,방화역(서) 공영주차장(시),강서구 방화동 829-1,노외 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),69.0,유료,야간 미개방,800.0,2100.0,800.0,2100.0,800.0,2100.0,2023-12-29 10:19:59,무료,무료,91000.0,,170.0,5.0,170.0,5.0,12200.0,37.57757395,126.81217459,강서구,1,1,2
121,172971,방화역(동) 공영주차장(시),강서구 방화동 830-4,노외 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),66.0,유료,야간 미개방,800.0,2100.0,800.0,2100.0,800.0,2100.0,2023-12-29 10:19:34,무료,무료,91000.0,,170.0,5.0,170.0,5.0,12200.0,37.57730116,126.81331479,강서구,1,1,2
122,172979,개화산역 공영주차장(시),강서구 방화동 845-0,노외 주차장,시간제 주차장,02-2290-6064,현재~20분이내 연계데이터 존재(현재 주차대수 표현),320.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2026-04-06 17:17:27,무료,무료,109000.0,,290.0,5.0,290.0,5.0,0.0,37.57224302,126.80518976,강서구,1,1,1
123,172993,화곡5-1 공영주차장(구),강서구 화곡동 1030-33,노외 주차장,시간제 주차장,02-2604-8688,미연계중,27.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:10:16,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
124,173001,공항동(송정역)(시),강서구 공항동 42-8,노외 주차장,거주자 우선 주차장,,미연계중,11.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-01 14:03:35,무료,무료,0.0,,0.0,0.0,0.0,0.0,0.0,,,강서구,0,1,4
125,173005,가양3동 공영주차장(시),강서구 가양동 1488-12,노외 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),56.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2026-04-07 10:47:49,무료,유료,144000.0,,200.0,5.0,200.0,5.0,0.0,37.56033753,126.85977547,강서구,1,1,2
126,173009,화곡2-1 공영주차장(구),강서구 화곡동 167-10,노외 주차장,시간제 주차장,02-2607-1419,미연계중,59.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:14:19,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
127,173013,화곡6-1 공영주차장(구),강서구 화곡동 1103-6,노외 주차장,시간제 주차장,02-2065-1575,미연계중,293.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-04-17 15:08:46,무료,무료,70000.0,,100.0,5.0,,,5000.0,,,강서구,0,1,5
128,173014,화곡5-2 공영주차장(구),강서구 화곡동 1056-2,노외 주차장,시간제 주차장,02-2604-8688,미연계중,25.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:09:25,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
129,173018,화곡본-2 공영주차장(구),강서구 화곡동 46-127,노외 주차장,시간제 주차장,02-2607-1570,미연계중,100.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:10:57,유료,유료,50000.0,,600.0,60.0,50.0,5.0,2000.0,,,강서구,0,1,3
130,173019,화곡본-1 공영주차장(구),강서구 화곡동 56-127,노외 주차장,시간제 주차장,02-2600-4250,미연계중,97.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:11:26,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
131,173020,화곡8-2 공영주차장(구),강서구 화곡동 410-4,노외 주차장,시간제 주차장,02-2607-1571,미연계중,110.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:15:19,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
132,173021,화곡 8-1 공영주차장(구),강서구 화곡동 410-60,노외 주차장,시간제 주차장,02-2608-1572,미연계중,53.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:15:35,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
133,173028,화곡5-3 공영주차장(구),강서구 화곡동 1060-18,노외 주차장,시간제 주차장,02-2604-8688,미연계중,16.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-06 15:09:48,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
134,173047,가양역 공영주차장(시),강서구 가양동 1480-10,노외 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),79.0,유료,야간 미개방,800.0,2100.0,800.0,2100.0,800.0,2100.0,2026-04-07 10:50:34,무료,무료,168000.0,,320.0,5.0,320.0,5.0,,37.56332959,126.85308175,강서구,1,1,3
135,173073,구로5동마을공동주차장(구),구로구 구로동 549-73,노외 주차장,시간제 주차장,02-839-4875,현재~20분이내 연계데이터 존재(현재 주차대수 표현),81.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-06-23 22:17:01,무료,무료,65000.0,,100.0,5.0,100.0,5.0,0.0,,,구로구,0,1,3
136,173077,구로3동마을주차장(구),구로구 구로동 797-1,노외 주차장,시간제 주차장,,미연계중,20.0,유료,야간 미개방,1000.0,1800.0,0.0,0.0,0.0,0.0,2019-06-10 09:39:28,유료,유료,50000.0,,50.0,5.0,50.0,5.0,0.0,,,구로구,0,1,4
137,173091,효봉공영주차장(구),금천구 시흥동 3-129,노외 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),69.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2021-01-29 11:01:07,무료,무료,50000.0,,65.0,5.0,65.0,5.0,,,,금천구,0,1,5
138,173093,구로리공원지하주차장(구),구로구 구로동 139-82,노외 주차장,시간제 + 거주자 주차장,02-839-4875,미연계중,203.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-07-16 11:33:06,무료,무료,105000.0,,150.0,5.0,150.0,5.0,0.0,,,구로구,0,1,3
139,173104,고척1동마을공동주차장(구),구로구 고척동 52-54,노외 주차장,시간제 주차장,02-839-4875,현재~20분이내 연계데이터 존재(현재 주차대수 표현),88.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-06-27 20:47:50,무료,무료,65000.0,,100.0,5.0,100.0,5.0,0.0,,,구로구,0,1,3
140,173123,독산1동공영주차장(구),금천구 독산동 1006-94,노외 주차장,시간제 + 거주자 주차장,,미연계중,66.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2019-06-10 09:35:36,무료,무료,0.0,,65.0,5.0,65.0,5.0,0.0,,,금천구,0,1,4
141,173129,독산3동 공영주차장(구),금천구 독산동 898-24,노외 주차장,시간제 주차장,,미연계중,50.0,유료,야간 미개방,800.0,1900.0,800.0,1900.0,800.0,1900.0,2021-01-29 11:00:29,무료,무료,,,65.0,5.0,65.0,5.0,,,,금천구,0,1,6
142,173139,구로2동 마을공동주차장(구),구로구 구로동 317-187,노외 주차장,시간제 + 거주자 주차장,02-839-4875,미연계중,88.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-07-16 11:31:40,무료,무료,65000.0,,100.0,5.0,100.0,5.0,0.0,,,구로구,0,1,3
143,173141,시흥1동 공영주차장(구),금천구 시흥동 555-3,노외 주차장,시간제 주차장,,미연계중,82.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2019-06-10 09:34:24,무료,무료,50000.0,,65.0,5.0,,,0.0,,,금천구,0,1,6
144,173142,독산2동 공영주차장(구),금천구 독산동 1050-17,노외 주차장,시간제 + 거주자 주차장,,미연계중,66.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2019-06-10 09:34:24,무료,무료,,,65.0,5.0,65.0,5.0,0.0,,,금천구,0,1,5
145,173150,신길환승(5호선)(구),영등포구 영등포동1가 35-0,노외 주차장,시간제 주차장,02-2677-1401,현재~20분이내 연계데이터 존재(현재 주차대수 표현),88.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-30 16:18:46,무료,무료,70000.0,,100.0,5.0,100.0,5.0,0.0,,,영등포구,0,1,3
146,173152,영등포본동제1공영(구),영등포구 영등포동 592-10,노외 주차장,시간제 주차장,02-2677-1401,현재~20분이내 연계데이터 존재(현재 주차대수 표현),194.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-30 16:17:01,무료,무료,70000.0,,100.0,5.0,100.0,5.0,0.0,,,영등포구,0,1,3
147,173153,시흥3동 공영주차장(구),금천구 시흥동 942-6,노외 주차장,시간제 + 거주자 주차장,,미연계중,44.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2019-06-10 09:34:25,무료,무료,0.0,,65.0,5.0,65.0,5.0,0.0,,,금천구,0,1,4
148,173160,가산동 공영주차장(구),금천구 가산동 148-28,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,130.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2025-10-31 14:43:07,무료,무료,,,65.0,5.0,65.0,5.0,0.0,,,금천구,0,1,4
149,173168,상인회주차장(구),금천구 시흥동 886-13,노외 주차장,시간제 주차장,02-808-0811,미연계중,22.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2019-06-10 09:34:27,무료,무료,0.0,,1000.0,30.0,0.0,0.0,0.0,,,금천구,0,1,3
